source_language,target_language,source_text,target_text
Kidawida,Swahili,Mngulu wapo wasia.,Maharawe yangu imeisha.
Kidawida,Swahili,Kupange putu ni ainaki ya hoteli kudimagha kukaia,Amua aina ya hoteli unayoweza kumudu
Kidawida,Swahili,Mwanedu watiririkie nandighi wughangenyi kwa meri idadu.,Dada yangu ameteseka sana hospitalini kwa miezi mitatu.
Kidawida,Swahili,Wandu wakundike wisimame kwa loli.,Watu wanapaswa kusimama imara kwa haki.
Kidawida,Swahili,Mundu wa isu w'aw'edikwa ni luda,Mwendawazimu anatokwa na nyute
Kidawida,Swahili,W'akulima w'ichurie mapato gha vindo.,Wakulima wazalishe chakula kwa wingi
Kidawida,Swahili,ukabonya,akafanya
Kidawida,Swahili,Wakio kukulindie na vitoi,Wakio ujilende na wezi
Kidawida,Swahili,Mlati oka na tee.,Mlati akona uongo.
Kidawida,Swahili,Sikunde kulala kio ghadi,Sitaki kulala usiku wa manane
Kidawida,Swahili,Ndew'ikundaa kumanyika wafumie hao.,Hawapendi kujulikana wametoka wapi
Kidawida,Swahili,Naw'eghenda sokonyi kughua mbogha,Nitaenda sokoni kununua mboga
Kidawida,Swahili,Iriko jedeka shighadi,Jiko lilikuwa nje
Kidawida,Swahili,Kusilwa nindighi ni hali ya kidamu.,Uchovu ni hali ya mwanadamu.
Kidawida,Swahili,Irinda jhake ni ilacha.,Rinda lake ni lirefu
Kidawida,Swahili,Wawewangwa ni ndee,Anaitwa na babake
Kidawida,Swahili,W'uya kukore uo mwalumu nisekekekukaba ,Rudi ukawashe hio koroboi nisije nikakupiga
Kidawida,Swahili,Shimba yavaia chienyi,Simba amezalia njiani
Kidawida,Swahili,W'ikabusa w'andu w'emanga kimusi.,Wakifika watu wanasimama wima
Kidawida,Swahili,kibobo cha mavuda chabarika,Mkebe wa mafutaq umepasuka
Kidawida,Swahili,Fwandi yapo yebwaghwa ni mwandinya,Beberu wangu aliuliwa na chui
Kidawida,Swahili,Wandu wekundikia wikae na kuvumilia.,Watu wanapaswa kuwa na uvumilivu.
Kidawida,Swahili,Iri nguwo raboie shuu.,Nguo hizi zina ubora wa hali ya juu kabisa.
Kidawida,Swahili,Kujifundisha kiteto kiwishi ni wasi ghuboie.,Kujifunza lugha mpya ni changamoto nzuri.
Kidawida,Swahili,Odeghora waenda ghushia mbuw'enyi.,Alisema kuangukia shambani
Kidawida,Swahili,Wadee magome malazi ukitima ichi na chija.,Amepoteza fedha nyingi akijaribu hiki na kile.
Kidawida,Swahili,Nakaia sana nisesongie iridia japo,Nimekaa sana kama sijashuka nywele yangu
Kidawida,Swahili,W'echanya idukenyi w'ikaghua mngulu.,Walikuja dukani wakanunua maharagwe
Kidawida,Swahili,Wadazamilwa ni kidaw'ida.,Anachukizwa kitaita
Kidawida,Swahili,W'aja w'andu w'aw'I w'angia.,Wale wawili wamewasili.
Kidawida,Swahili,Mndu owika magome ni suti ukaie uaminikie.,Mweka hazina ni lazima awe mwaminifu.
Kidawida,Swahili,Naw'esera mudede,Nangojea muongee
Kidawida,Swahili,Oduka changu mpaka shighadi.,Alibeba fimbo hadi bustanini.
Kidawida,Swahili,Ivi vindo si va modo ela veko na iruke itineri,Chakula si moto ila kina mvuke kiasi
Kidawida,Swahili,Naw'apangapanga too,Natayarisha tu
Kidawida,Swahili,Mbogho ni nyamandu ribirie.,Nyati ni wanyama wakali.
Kidawida,Swahili,Nani oghorie w'andu w'izoe kugala?,Nani alisema watu waanze kuenda nyumbani?
Kidawida,Swahili,Ifunyagho,itoayo
Kidawida,Swahili,Machi ghachua modenyi,Maji yamejaa mtoni
Kidawida,Swahili,Wawebonya kazi sa mundu ochukie mikonu.,Wanafanya kazi kama watu waliokatika mikono.
Kidawida,Swahili,Koineka masaa aw'i,Unaipia masaa mawili
Kidawida,Swahili,Elimu ni kilambo cheboisa maisha ghedu.,Elimu ni chombo cha kuboresha maisha yetu.
Kidawida,Swahili,Kongodia msumari.,Gongelea msumari
Kidawida,Swahili,Oremw'ona ondacha ukiida aho idirishenyi ja nyumba,alimuona akiwasili kupitia kwenye dirisha la nyumba
Kidawida,Swahili,Mburi rose reoma marangi,Mbuzi zote zimekauka koo
Kidawida,Swahili,Nienje mzinyi,Nipeleke shambani
Kidawida,Swahili,W'ele kwasilwa ni ndighi?.,Umechoka?
Kidawida,Swahili,Mghamba,Ghala
Kidawida,Swahili,Itukuijho  jhiw'esero,siku hiyo  ingojewe
Kidawida,Swahili,Iro mano rerew'ikiloghe w'ikarikimbia sa w'akelu w'ikanye,"tahadhari walizokuwa wamewekewa na kukimbia ""kama washenzi"" pamoja."
Kidawida,Swahili,"Horesha, Mlungu oko kazinyi.",Pona Mungu Yuko kazini
Kidawida,Swahili,Chapati mfungade,Chapati saba
Kidawida,Swahili,Koka na vunyu ra kifu,Uko na minyoo kwa tumbo
Kidawida,Swahili,Chia ipoi ye kufundisha ni kwa mabonyo.,Njia bora ya kujifunza ni kwa vitendo.
Kidawida,Swahili,Hata iji mbaha wa harusi,Hata hivyo msimamizi wa harusi
Kidawida,Swahili,Mwana wapo wawadwa ni polisi,Mtoto wangu amekamatwa na polisi.
Kidawida,Swahili,Joka mdinyi kupotuo maembe,Panda juu ya mti ubwage maembe
Kidawida,Swahili,Kesho ni Kifulanguwo,Kesho ni jumamosi
Kidawida,Swahili,Kila ituku ni wulalo mbishi ghojifundisha na kuzoghua.,Kila siku ni fursa mpya ya kujifunza na kukua.
Kidawida,Swahili,Moda ghwachua machi,Mto umefurika`
Kidawida,Swahili,W'andu w'easi ngelo nyingi w'aka ni w'omi.,Vikundi vya waasi kwa kawaida vinaundwa na wanaume.
Kidawida,Swahili,Machi gheka gha mbeo,Maji yako ya baridi
Kidawida,Swahili,Nachi oko na pwaw'o.,Si ana kwao.
Kidawida,Swahili,Kwaichi kuenja kidanga,Unajua kupeleka baisikeli
Kidawida,Swahili,W'andu ndew'iendie w'engi.,Waja hawajaenda wengi
Kidawida,Swahili,Da dighora wada ikakaia wuwiwi,Sasa tutasemaje ikiwa vibaya
Kidawida,Swahili,Kusekenisungia nikirwa nguwo,Usinichungulie nikiwa navaa nguo
Kidawida,Swahili,Wapatire magome mengi kwa seji uzoghorie sokonyi.,Alipata pesa nyingi kutokana na mauzo yake sokoni.
Kidawida,Swahili,Sisaghua icho chose nadabonya tu.,"Sichagui, yoyote nafanya."
Kidawida,Swahili,kwadakaiya mzinyi,Huwa unakaa bara/kijijini
Kidawida,Swahili,Lwau lowukawuka ndelisowa chogha.,Mguu unaotembeatembea haukosi mazuri.
Kidawida,Swahili,Mwengere ghwaro ghwafinikirwa ni maw'ingu gharo.,Mwangaza wake hufunikwa na mawingu yake.
Kidawida,Swahili,Kwaw'eshinga nguw'o yapo ielie w'uchafu.,Unanipaka uchafu kwa nguo yangu safi
Kidawida,Swahili,Ijo ituku kwaghora nechi kukaia kokwaeni?,Hio siku umesema utakua?
Kidawida,Swahili,Dakundikie dirighite machi kabla yeghinywa.,Tunafaa kuyatibu maji kabla ya kuyanywa.
Kidawida,Swahili,Makongo mengi gharedwa ni machi machafu,Magonjwa mengi yameletwa na maji machafu
Kidawida,Swahili,Wawesaghua mngulu,Anadondoa maharagwe
Kidawida,Swahili,Leka kubonya uw'o,Wacha kufanya hivyo.
Kidawida,Swahili,Mabonyo ghamu gha w'aisanga ghaw'ianona mazingira.,Matendo mengine ya wananchi yanaharibu mazingira.
Kidawida,Swahili,Choki raagha na kughulindia mwadu ghwaw'o.,Nyuki hujenga na kulinda mzinga wao.
Kidawida,Swahili,Nyonyi radima kukaia na sayari yawo.,Ndege wanaweza kuwa na sayari zao.
Kidawida,Swahili,Wedezerwa wiroghuane mbuw'enyi.,Waliambiwa wasalimiane kwa baridi
Kidawida,Swahili,Moiw'a vibeti vapo vose,Muliniibia vibeti zangu zote
Kidawida,Swahili,Tabia ra mwanako ranilema ini,Tabia za mwanawe zimenishinda mimi
Kidawida,Swahili,Odumbua kitambaa cha naisi eri vikaie viw'i..,Alikata sehemu ya chini ya kitambaa vipande viwili.
Kidawida,Swahili,Kiti cha we boiswa.,Kiti kinarekebishwa.
Kidawida,Swahili,W'asaghulo ni ani?,Walichaguliwa na nani?
Kidawida,Swahili,Kwaichi kihi kuhusu Mombasa?,Unajua nini kuhusu Mombasa?
Kidawida,Swahili,Bonya kumerie,Fanya umalize
Kidawida,Swahili,Momu ghwako ghonivikia kiramka,Ujumbe wako ulinifikia jumatatu
Kidawida,Swahili,Mbewa ranona nguwo,Panya wameharibu nguo
Kidawida,Swahili,Decheresha dikija malagho gha maisha ghedu,tulikesha tukizungumza kuhusu maisha yetu
Kidawida,Swahili,Omanyala wadakimbiria Kenya.,Omanyala hukimbilia kenya
Kidawida,Swahili,W'adaw'ida w'ose w'ekanya vichuku.,Wataita wote wana ukoo.
Kidawida,Swahili,Kushoma vuo kwadima kukaia kuboie.,Kusoma vitabu kunaweza kuwa  kufurahisha.
Kidawida,Swahili,Ndew'imerie kazi kwa ngelo ifwane.,Hawakumaliza kazi kwa muda uliotakikana.
Kidawida,Swahili,Ndew'eredimieghe kueleza seji w'eresikiragha loli iji w'ipwane,hawakuweza kueleza jinsi walivyohisi kweli walipokutana.
Kidawida,Swahili,Denywa soda,Tulikunywa soda
Kidawida,Swahili,Odibonyera ghisefwane,Alitutendea mabaya
Kidawida,Swahili,Wadaw'ika boi na koshi.,Anaweka paka na umbwa
Kidawida,Swahili,kasekevibonya ilagho jingi,Usiwafanye lolote
Kidawida,Swahili,Kusinde na sere mwai wapo,Ushinde na amani msichana wangu
Kidawida,Swahili,Kurumaghia ni silaha ya wandu wiko na malengo mabaa.,Uvumilivu ni silaha ya watu wenye malengo makubwa.
Kidawida,Swahili,Wachurie kubonya nicha kwa mashomo ghape.,Utendaji wake kitaaluma uliboreka sana.
Kidawida,Swahili,Machi ghadoghoda?,Maji yamechemka?
Kidawida,Swahili,W'aja w'igherero kukaia w'abwaghi kwa vifwa va kafwani waenjero kotinyi.,Washukiwa wa kesi za mauaji hivi karibuni wamefikishwa mahakamani.
Kidawida,Swahili,Mundu wa w'omi wapo wadendanya na apa idime.,Mume wangu ameongea na baba yangu leo
Kidawida,Swahili,Nasikira kilambo chanikakadia  singo.,Nahisi kitu imekwama kwa shingo
Kidawida,Swahili,Nisungenyi ini,Nifuatizieni mimi
Kidawida,Swahili,Kilongozi wa isanga oka na mpango ghofunya iyo mbuw'a.,Kiongozi wa wilaya ana mipango ya kutwaa ardhi hiyo ya shamba.
Kidawida,Swahili,W'andu w'efunya vindo kwa uo mkamkiw'a.,Jamii ilitoa chakula kwa mwanamke maskini.
Kidawida,Swahili,Machilia woshinika kuniwona,Machila alishangaa kuniona
Kidawida,Swahili,Midi idareda kiju chighokie.,Miti hutoa kivuli kizuri.
Kidawida,Swahili,Vifumbi va mbau nivo viboie varandenyi.,Viti vya mbao ndo vizuri sebuleni
Kidawida,Swahili,Ihi nyumba eka na jibamba ghighokie.,Nyumba hii ina paa la kupendeza.
Kidawida,Swahili,W'alimu w'ekotia w'ichurilo mishara.,Waalimu waliomba ongezeko la mshahara.
Kidawida,Swahili,Ini nesigha kwenda kwa w'andu.,Mimi nimewacha kwenda kwa watu
Kidawida,Swahili,W'afunywa kizongona,Ametolewa sadaka
Kidawida,Swahili,Naw'edumbua chakule,Nakata makucha
Kidawida,Swahili,Funya nguw'o shighadi.,Toa nguonje
Kidawida,Swahili,Ofungwa.,Alifungwa.
Kidawida,Swahili,Kungirwa kifungonyi,Kitiwaq mbaroni
Kidawida,Swahili,Waghenyi wa loli wadakuwadia mkonu kwa kila msele.,Marafiki wa kweli wanakuunga mkono katika kila hatua.
Kidawida,Swahili,W'andu w'alaghashwa ni w'uw'ongeri ghwa divei na kutatarishwa ni chofi ibirie.,Watu hupotea kwa sababu ya ulevi wa divei na kuyumbayumba kwa pombe kali.
Kidawida,Swahili,Nemkunda kuchumba kila kilambo,Nampenda kushinda kila kitu
Kidawida,Swahili,Fuw'e raw'edimeria vindo.,Nyani zinatumalizia chakula
Kidawida,Swahili,Nyonyi rawekaba kelele,Nyuni wanapiga kelele
Kidawida,Swahili,Njugu rachue protini na mavuda ghiboie kwa afya.,Njugu zimejaa protini na mafuta yenye afya.
Kidawida,Swahili,Kusekecha lawuke,Usije kesho kutwa
Kidawida,Swahili,Mbew'a rangia nyumbenyi,Panya zimeingia kwa nyumba
Kidawida,Swahili,Iro ndege raweenda kimataifa .,Ndege hao wanafanya safari za kimataifa.
Kidawida,Swahili,Idime sidekagha kungi nasilwa,Leo nmechoka sitapika
Kidawida,Swahili,Vindo vako ivi kwadeka vesinga shuu,Chakula uliyopika ni tamu sana
Kidawida,Swahili,Kukamerelwa kusongwa kudafanwa,Ukimaliziwa kusukwa utapendeza
Kidawida,Swahili,Dawetambwa kwasowa kii,Tunashangaa umekosa nini
Kidawida,Swahili,Odeghora w'ana wa mbao w'elagha lagha zaidi.,Alisema watoto wa mwenzake ni watukutu zaidi
Kidawida,Swahili,Orezerwa ubarie mbao uw'ereshindanagha kifumbi.,Alitakiwa kushuka cheo kwa ajili ya mpinzani wake.
Kidawida,Swahili,Warighiti walegha chaghu,Waughuzi wamekataa kazi
Kidawida,Swahili,naw'ekuchua ichi chuo,Nafunga hicho kitabu
Kidawida,Swahili,Ughu mudi ghwaw'eapotua mlemba andonyi tiki.,Huu mti  unaangusha matawi sana
Kidawida,Swahili,Lukundo ni wughanga ghwa ngolo.,Upendo ni dawa ya moyo.
Kidawida,Swahili,Andu kulazi kosighwa kuduu isangenyi.,Mahali pengi pamebaki patupu nchini.
Kidawida,Swahili,Kwaichi kuluka flana?,Unajua kushona flana?
Kidawida,Swahili,Naw'elola nikudumiagha.,Natafuta nitakutumia
Kidawida,Swahili,Uko ni kuso'wa ngunya.,Huu ni ukosefu wa adabu.
Kidawida,Swahili,odeloswa ndodo,Aliota ndoto
Kidawida,Swahili,Kunitumbulie shwaa.,Unijibu upesi.
Kidawida,Swahili,Ndokudimagha kunekana mbeu,Hauwezi kupeana mbegu
Kidawida,Swahili,Diwonana sena.,Tuonane tena.
Kidawida,Swahili,Mbeo yachua,Baridi imezidi
Kidawida,Swahili,Wemvada marangi na ukafwa.,Walimfinya koo akafariki
Kidawida,Swahili,Nasinda pinana.,Nimeshinda salama.
Kidawida,Swahili,Nadam'winga icho icho kio nawilala kwapo.,Namfukuza usiku huo huo hatalala kwangu.
Kidawida,Swahili,Bado vidoi va mfuko viduagha vikilolwa.,Bado wezi wa mfuko wangali wakitafutwa.
Kidawida,Swahili,Uja mwai wasarigha na w'ana w'a w'omi skulu.,Yule msichana hucheza na wavulana shuleni.
Kidawida,Swahili,Isi ni wandu wamweri.,Sisi ni familia moja.
Kidawida,Swahili,Idime warwa nguw'o ndacha,Leo amevaa nguo refu
Kidawida,Swahili,Ndekudimagha kushoma vuo vose viandikilo,Huwezi kusoma vitabu vyote vilivyoandikwa
Kidawida,Swahili,Nguw'o raela,Nguo zimetakata.
Kidawida,Swahili,Wandu wawebwaghana,Watu wanamalizqana
Kidawida,Swahili,Okunda kujha kila kilambo.,Anapenda kula kila kitu
Kidawida,Swahili,"Dighore isanga ja badilika kwa wundu mruke ghwazidi, vua yalaghaya, vindo pia valaghaya.","Tuseme hali imebadilika kwa sababu joto limezidi, mvua imepotea na pia chakula hakipo."
Kidawida,Swahili,Kumwona inyo kwawanineka isuwirio ja loli.,Kuwaona nyinyi kunanipa tumaini la kweli.
Kidawida,Swahili,Elimu eko na wudimi ghoreda maghaluso mabaa.,Elimu ina uwezo wa kuleta mabadiliko makubwa.
Kidawida,Swahili,Kunidwaie kishanua,Unibebee kichana
Kidawida,Swahili,Iruwa jabuka,Jua limechomoza
Kidawida,Swahili,Ihi serikali yaw'uya ya w'ukorongi kwa w'aisanga.,Serikali hii imekuwa ya kutesa wananchi.
Kidawida,Swahili,Kuboilwa kwdadapatika kwa kufunya na kuwadana na wambedu.,Furaha inapatikana katika kutoa na kushirikiana na wengine.
Kidawida,Swahili,Njumwa yadazoya mapema.,Kanisa huwa inaanza mapema
Kidawida,Swahili,Choo diende shighadi ya muzi nikughorie malagho.,Twende nje ya boma nikwambie maneno
Kidawida,Swahili,Jesu nio chia ya irangi.,Yesu ndio njia ya uzima.
Kidawida,Swahili,Kwaw'ona mwatulili w'apo,Umeona simu yangu
Kidawida,Swahili,Chumbo ra Kidaw'ida raw'iatesia kuzoghora Kidaw'ida,Nyimbo za Kitaita zinasaidia kukuza Kitaita
Kidawida,Swahili,Kwaki kusenigue vadu?,Mbona hujaninunulia viatu
Kidawida,Swahili,Oghora uja si ndee ungi.,Alisema yule si babake
Kidawida,Swahili,Kwaw'o w'eka na m'biribiri.,Kwao wana magugu
Kidawida,Swahili,Kinywa waghorie w'atandikilo kwa kavui dakika ikumi na isanu., Kinywa alisema walichapwa kwa karibu dakika 15�
Kidawida,Swahili,Simanyaa ngera wareda,Sijui kama ameleta
Kidawida,Swahili,Necha churikia nendepata Nelly,Nilianza kuongeza nilipopata Nelly.
Kidawida,Swahili,Maw'ula gha ngombe ghesingie,Matumbo ya ng'ombe ni matamu
Kidawida,Swahili,Itangi iji ibaha ja machi jebarwa ni chovu.,Tanki kubwa la maji lilipasuliwa na ndovu
Kidawida,Swahili,Nyonyi wadima kukaiya na rangi ripoiye,Ndege wanaweza kuwa na rangi nzuri.
Kidawida,Swahili,Neka na sere ngolonyi,Nina amani moyoni
Kidawida,Swahili,Uo kilongozi olaghaya w'oruw'u kimashiniko.,Huyo kiongozi alipotea kiajabu.
Kidawida,Swahili,Shoa ugho mdi,Chukua huo mti
Kidawida,Swahili,Icho yedeka ituku jha njumwa,Juzi ilikuwa jumapili
Kidawida,Swahili,Mbi ghwake ghoka sa ghwa ighosi.,Mwili wake uko kama wa mzee
Kidawida,Swahili,Na oho kulalemana,Lala salama nawe pia
Kidawida,Swahili,Mlungu ndooreumbieghe mndu wa womi ulow'uo w'aka w'engi.,Mungu hakuumba mwanamme kuoa wake wengi.
Kidawida,Swahili,Kwapoilwa ni kushoma?,Unapenda kusoma?
Kidawida,Swahili,Mlungu uchaw'itala w'andu w'ose,Mungu atahesabu kila mmoja wetu
Kidawida,Swahili,Mkonu ghwape ndoghughorokagha.,Mkono wake haunyooki.
Kidawida,Swahili,Elimu ni kilambocheboisa maisha ghedu.,Elimu ni chombo cha kuboresha maisha yetu.
Kidawida,Swahili,Ondareda lumenyo lwake ukaw'ingwa.,Alipoleta madharau yake akafukuzwa
Kidawida,Swahili,Uhu ni mwawu,Huyu ni mjomba
Kidawida,Swahili,Machi ghaw'edika mnyangonyi.,Maji yanamwagika mlangoni.
Kidawida,Swahili,Nedelemwa ni kubusa,Nilishindwa kufika
Kidawida,Swahili,Apesa w'apo oka na muwi mba,Shemeji yangu ako na mwili mkubwa
Kidawida,Swahili,Aha ndoenyi kobiya,Hapa duniani sio pema
Kidawida,Swahili,Odeenda kota magho,Alienda kuchimbua mawe
Kidawida,Swahili,Napata iriko,Nimepeta jiko
Kidawida,Swahili,Kupoilwa ni ilagho jha samani.,Furaha ni jambo la thamani.
Kidawida,Swahili,Wadeka maw'ula gha mburi.,Amepika matumbo ya mbuzi
Kidawida,Swahili,Mrongo ikenda na isanu,Tisini na tano
Kidawida,Swahili,Kuselale kuselombie,Usilale kabla hujaomba
Kidawida,Swahili,Nyonyi raduka matunda momunyi.,Ndege walibeba matunda mdomoni.
Kidawida,Swahili,Kitabu cha ndawi ni ichi.,Kitabu cha hadithi ni hiki
Kidawida,Swahili,Chumbi chasia mkebenyi,Chumvi imeisha kwenye mkebe
Kidawida,Swahili,Kusekenywa maghanga mengi,Usitumie dawa kupita kiasi
Kidawida,Swahili,Savi rawedoghoda,Pojo zinatokota
Kidawida,Swahili,Mavuda ghe kushinga ghasia.,Mafuta yakujipaka yameisha
Kidawida,Swahili,Waja vindo visew'urue nicha,Amekula chakula ambayo haijaiva vizuri
Kidawida,Swahili,Kovalo lihi?,Ulizaliwa lini?
Kidawida,Swahili,Wadamw'ona na kilole.,Huwa anamuona na kioo
Kidawida,Swahili,Uo ni igho jimange.,Yeye ni mwamba hatingisiki.
Kidawida,Swahili,Da niko navika robo ya chaghu,Sasa ndo nimefika robo ya kazi
Kidawida,Swahili,Kwadaseka w'ambenyu daw'ewesera kwako.,Huwa unacheka wenzako tunangoja kwako
Kidawida,Swahili,Machi ghadachua modenyi vua ikanya,Maji hujaa mtoni mvua inaponyesha
Kidawida,Swahili,Dilo ramchea,Usingizi umembeba
Kidawida,Swahili,Nguluma radima kukaia na maumbo ghisefwanane.,Samaki wanaweza kuwa na maumbo tofauti.
Kidawida,Swahili,Choo kuduke mwana wako wapotoka.,Njoo ubebe mtoto wako ameanguka.
Kidawida,Swahili,Nikabie chui idime nafunga ndighi,Nipigie makofi nimefanya bidii leo
Kidawida,Swahili,Mwana wa Malemba wadarwa nguw'o righokie.,Mtoto wa Malemba huvaa nguo za kupendeza
Kidawida,Swahili,Ilangalishireghe,ipendezeshe
Kidawida,Swahili,W'aw'ejosa kila kilambo kila ituku.,Wanapandisha kila kitu kila siku
Kidawida,Swahili,Nikafwa mnikore.,Munichome nikifa
Kidawida,Swahili,Nawe'kunda kuw'uya idukenyi.,Ninataka kurudi dukani.
Kidawida,Swahili,Muzi ghononwa.,Mji ni magofu.
Kidawida,Swahili,Ukaseka udadikwa ni mbori,"Akicheka, machozi humtiriririka"
Kidawida,Swahili,Wadaenda maghu maduu,Hua anaenda miguu chuma
Kidawida,Swahili,Kacha nadime kumwona,Ukija mchana utamuona
Kidawida,Swahili,"Ela itunda ja Roho, ni lukundo, kuboilwa, sere, kurumaghia, kutala wandu, ishima, wuloli,�wumboa, na kukumazira.","Lakini tunda la Roho ni upendo, furaha, amani, subira, heshima, ukweli, upole na kujidhibiti."
Kidawida,Swahili,Wandu wadakunda kukufunda.,Watu hupenda kujifunza.
Kidawida,Swahili,irumba ja vindo,Harufu ya chakula
Kidawida,Swahili,Oredimagha kufuma shwashwa.,Angeweza kutoweka mara moja.
Kidawida,Swahili,Chuo chapo chasi,kitabu changu kimeisha
Kidawida,Swahili,Ighegho jhake jhewoa,Jino lake limeoza
Kidawida,Swahili,Waw'elisha ngombe na mburi ra pw'aw'o,Wanachunga ng'ombe na mbuzi zao
Kidawida,Swahili,Nalomba Mlungu umfungue chia yape eri uzoghuo.,Ninaomba Mungu amfungulie njia yake ili akue.
Kidawida,Swahili,Maghesho ghiboie ghadalongoza kwa chia ya mafanikio.,Mawazo chanya huongoza kwenye njia ya mafanikio.
Kidawida,Swahili,Nashinika angu mwaghaluka shwa-shwa.,Nimeshangaa mmegeuka haraka.
Kidawida,Swahili,Vindo veka na ndoo.,Chakula kiko na mchanga.
Kidawida,Swahili,Nighua ichija kiondo.,Nitanunua kile kikapu.
Kidawida,Swahili,Chaw'ucha w'aw'a kwa vindo.,Asante bibi kwa chakula
Kidawida,Swahili,Meso ghake ghawemja,Macho yake yanauma
Kidawida,Swahili,Oka mkelemeri,Ana ulemavu
Kidawida,Swahili,Warwa marasi,Amevaa matambara
Kidawida,Swahili,Ivunde jasia,Ndizi imeisha
Kidawida,Swahili,Maghegho ghake gheturuka,Meno yake yametoboka
Kidawida,Swahili,Bagha yalemere kuchumba machi,Damu ni nzito kuliko maji
Kidawida,Swahili,Mruna mao ocha ikwau.,Dada ya mamangu amekuja jana
Kidawida,Swahili,Moko na w'ow'a,Mko na woga
Kidawida,Swahili,Ukanisigha nawekunyora,Ukiniwacha nakunyonga
Kidawida,Swahili,W'azungu w'adaw'ona mighondi ya Daw'ida.,Wazungu hupenda kuona milima ya Taita
Kidawida,Swahili,W'amu w'ikaiagha aho w'alaghashire mifugho.,Baadhi ya wakazi pia wamepoteza mifugo
Kidawida,Swahili,Kazi kwa bidii idashana kwa mafanikio na ishima.,Kazi kwa bidii inalipa kwa mafanikio na heshima.
Kidawida,Swahili,W'aw'a wamafundo.,Nyanyake nyanya.
Kidawida,Swahili,Mzuri wasimamia maeliano gha isanga.,Mfalme anasimamia sheria za nchi.
Kidawida,Swahili,W'ai w'a kidaw'ida weka na malagho pacha.,Wasichana wa kitaita wakona maneno mengi
Kidawida,Swahili,Odeka na malaria,Aliugua malaria
Kidawida,Swahili,Waw'iaenda imbiri.,Anasonga mbele.
Kidawida,Swahili,Elimu ni mfunguo ghodimisha ndodo redu.,Elimu ni ufunguo wa kutimiza ndoto zetu.
Kidawida,Swahili,iomie,iliokauka
Kidawida,Swahili,Mlungu nuo mboisi wa vose wurumwengunyi na mlingunyi.,Mungu ndiye muumbaji wa vyoye duniani na mbinguni.
Kidawida,Swahili,Wajha Hotelinyi,Amekula hotelini
Kidawida,Swahili,Nyonyi radima kukaia na chwaka rehoresha.,Ndege wanaweza kuwa na sauti ya kutuliza.
Kidawida,Swahili,Koichi kushoma kidawida,Unajua kusoma kitaita?
Kidawida,Swahili,Kobonyerwa mchezo aw'ai.,Anafaniyiwa mchezo
Kidawida,Swahili,Ghodu,Wetu
Kidawida,Swahili,Mngulu wawedingirilwa,Maharagwe yanageuziwa
Kidawida,Swahili,Mwanape waw'oneka oko na w'ongo kumchumba.,Mwanawe anaonekana kuwa mwerevu kuliko yeye.
Kidawida,Swahili,W'anake w'atini w'ifundisho kuneka w'avi na w'andu w'abaa ishima.,Watoto wadogo wafunzwe kuwapa wazazi na watu wazima heshima.
Kidawida,Swahili,Nalomba kunitesie.,Naomba unisaidie
Kidawida,Swahili,Nikagua sukari dianywa chai kiduu,Nikinunua sukari tutakunywa chai bila kivirio
Kidawida,Swahili,W'azighaniri w'echa w'a manosi gha Mlungu.,Wakili mwema wa zawadi za Mungu.
Kidawida,Swahili,W'avi w'ape w'apatire magome ghemwenja sekondari.,Wazazi wake walipokea pesa za kumpeleka sekondari.
Kidawida,Swahili,Uo mkpngo onekwa wughanga ghuidie matuku gharo.,Mgonjwa huyo alipewa dawa ambayo mda wake ulikwisha.
Kidawida,Swahili,Kamera yawekaba picha.,Kamera inapiga picha.
Kidawida,Swahili,Dekunda dimanye angu w'andu w'aw'ianekana ishima.,Tunataka tufahamu kuwa watu wanaheshimiana.
Kidawida,Swahili,Sena nakughoria,Nakuambia tena
Kidawida,Swahili,Vijiko valagharie vose putu,Vijiko vilipotea vyote
Kidawida,Swahili,Ovina gonda mpaka ukajokwa ni mbeo ikakaia suti udighisho ni w'andu bana ukighuluka.,Alicheza densi mpaka akapagawa na pepo ikawa lazima apigwe miereka chini na watu wanne akizirai.
