source_language,target_language,source_text,target_text
Kalenjin,Swahili,kerip omitwokik ko kararan eng chametapgei,Usalama wa chakula ni muhimu kwa afya.
Kalenjin,Swahili,Mwetan ak karatik che tililen,"Nisafishe kwa kuosha Mungu,"
Kalenjin,Swahili,Kichuul chepkurak Mutyo mutyo,Kunguru aliruka polepole
Kalenjin,Swahili,Moibe chi kecheyandeng'ung' nekigonin Kiptaiyat.,Hamna atakayechukua nyota uliyopewa na Mungu.
Kalenjin,Swahili,Kibutyo ingwenyutab suswek,Walianguka juu ya nyasi
Kalenjin,Swahili,kitatyeme biik koiip.kofiat anan ko kweyonik,Watu wangejaribu kuokota kofia ama kiatu
Kalenjin,Swahili,Kikimwochi,Aliambiwa.
Kalenjin,Swahili,kapatishet ko poishet nemie,Kilimo ni kazi nzuri.
Kalenjin,Swahili,ngomnatet ko makornandit Nemo ichuchuksei,Maarifa ni utajiri usiopungua.
Kalenjin,Swahili,Katuye Kiptum kobunu sukul,Nimepatana na Kiptum akienda shuleni
Kalenjin,Swahili,Tau komnye ko iker komnye ama ti bet,Anza vizuri kwa kutazama kwa makini
Kalenjin,Swahili,kinerekyo tobenik eng wolutyetab waziri,Jibu la waziri lilikasirisha watazamaji.
Kalenjin,Swahili,Chang' kandoik chebo kipgaa eng' emenyo.,Kuna viongozi wengi wa kitamaduni katika nchi yetu.
Kalenjin,Swahili,Urerendos lagok eng' kiwanjet,Watoto wanacheza uwanjani
Kalenjin,Swahili,Mi ortinwekwak ng'emisiet ak nyalilda.,Uharibifu na mashaka yamo njiani mwao.
Kalenjin,Swahili,tach beekab robta,chota maji ya mvua
Kalenjin,Swahili,"Aeng, kotoriti eng taunet ab taunishek ak komoswek chik che lelachen","Pili, husaidia katika maeneo uanzishaji wa miji na makao mapya."
Kalenjin,Swahili, Moch amwaun keriche iweal.,Naweza  kuambia dawa ukanunue.
Kalenjin,Swahili,agot ndagindenoi taishek komaegu ku beet,Hata kama mataa yataekwa lakini hakutokuwa kama mchana
Kalenjin,Swahili,kou noto komagaat kendeno Sheria neistoi kekwerie karishek kemboi,Hivyo basi ni muhimu kuweka sheria ya kupiga marufuku ya kuendesha magari usiku. 
Kalenjin,Swahili,Kiguure yooto mite inendet Rumuruti.,Mahali hapo alipo panaitwa Rumuruti.
Kalenjin,Swahili,mekatat ko koito che tupcho robinik asikeunda chito ng'wany,aila zao zililazimika kutoa fedha ili mtu wao kuwachwa huru.
Kalenjin,Swahili,kibortotinik kokikilech komanda eng emetab uganda  ,Waasia waliulizwa kuondoka Uganda.
Kalenjin,Swahili,chito age tugul ne mi sang' ko mokurobonchi,Kila mtu aliye nje atanyenyeshwa.
Kalenjin,Swahili, Kikosan konetinte ne oo kowok tuye ne bo kipsomaninik ab emet," Mwalimu mkuu alikosa kuhudhuria kikao na wanafunzi wa ,azingira."
Kalenjin,Swahili,kokotesak bik chetinye koroito,Nchi nyi zimeongezeka na uambulizi
Kalenjin,Swahili,imuchi komeng'is toritik eng' kokwet,Ndege wanaweza kuishi kwenye kiwanja
Kalenjin,Swahili,Mamong biik kole nyokoeku kandoindet ne ibu katestai neo eng emet,Watu hawakuamini kua angekuja kuleta maendeleo mengi nchini
Kalenjin,Swahili,kiinetgei eng' naetab kwekeny melen kokas iit biik.,Alijifunza kutoka kwa uzoefu sio kuamini watu.
Kalenjin,Swahili,ya kibaishen barenik koait kongeme tunguk chemi mbar,Jua kali huweza kuzuia wakulima kufanya upalilizi shambani
Kalenjin,Swahili,Amakwok kalyeet.,Nawatakieni amani.
Kalenjin,Swahili,Kimeto inendet nyasutiet ko solomwet,Ajali ilimuacha akiwa mlemavu.
Kalenjin,Swahili,makararan borto,siko mzima
Kalenjin,Swahili,Kigur tupchennyi pkorip tuga twai.,Alimwita dada yake wawalishe ng'ombe.
Kalenjin,Swahili,Kitonin karit ab maat akoba koristo,Treni ilisimama kwa sababu ya dhoruba
Kalenjin,Swahili,Urerietab kebir beek kotoreti chametabgeei nebo muguleldo,Kuogelea ni mchezo unaoboresha afya ya moyo.
Kalenjin,Swahili,ne kiimut nyikanet orit ko kimwa tukuk tugul kou bet ne bo jeso,Kilichompeleka Kijasiri ndani kilikuwa wazi kama mchana wa Mungu.
Kalenjin,Swahili,kokichore karitnyin beet kwen,Aliibiwa gari lake mchana kweupe
Kalenjin,Swahili,monunee si iyai kou noe komaimwowech?,Kwa nini ungefanya hivyo bila kutuambia?
Kalenjin,Swahili,Murenet nogobirun simet komiten kurget nebo tai ,Mwanaume aliyekupiga yuko kwenye mlango wa mbele
Kalenjin,Swahili,Imuuny amu iing'etat.,Pumzika kwa sababu umechoka.
Kalenjin,Swahili,Yamyotin ketik chechang' eng' yu,Miti mingi imrkauka mahali hapa
Kalenjin,Swahili, Mongen ale yoo ngwongeng ke bas saang komonishane nee?,Sijui huko kwenu maana ya kwenda nje ni ipi.
Kalenjin,Swahili,Kitile sumeek chemagoeen,Nywele ndefu zitanyolewa
Kalenjin,Swahili,Kigipanganwech ketuiye betut agenge,Tulipangiwa kukutana siku moja
Kalenjin,Swahili,tinye ribiik ab kalyet koromiet ab kenam chorik,askari hukua na changamato ya kuwanasa jambazi
Kalenjin,Swahili,yie kipsomaninik tiemutik  en klass, Kila mara wanafunzi hufanya majarabio darasani.
Kalenjin,Swahili,Abunuu wian olekiguren Iten,Ninatoka mji wa Iten
Kalenjin,Swahili,Mitei tarasok ak ngecherok chetoriti ichek kosoman komye,Wana madarasa na madawati ya kuwawezesha kusoma vyema.
Kalenjin,Swahili,Ngobirwok simet komamiten chii neibe?,Nikiwapigia simu hakuna anayejibu
Kalenjin,Swahili,Changaitu kesutik eng'  ndaet ab peek,Mazao yatakuwa mengi mradi huu unapoekezwa maji
Kalenjin,Swahili,imeche inai tos tesetai kou nee nguni?,"Je, ungependa kujiuliza hali ya hivi sasa inaendeleaje?"
Kalenjin,Swahili,yochei biik chenyeei muguka eng kaunti nebo Lamu komanda sang nebo oloto asikocheny tukuchoto, Watafunaji muguka Kaunti ya Lamu watalazimika kusafiri hadi nje ya eneo hilo ili kutafuta bidhaa hiyo.
Kalenjin,Swahili,Chetinye ngetkong kounge ano togochuk kwak?,Wenye wivu wafiche wapi nyuso zao?
Kalenjin,Swahili,mache logoek kirindaet nemie,matunda inahitaji kinga bora.
Kalenjin,Swahili, Kilach askarik chuu tugul kobie eng komos.," Askari wangu wote wamevaa kofia upande,"
Kalenjin,Swahili,kikikany koba sang' akobo atebto ng'wang',Walitumwa nje ya mkutano kwa sababu ya vitendo vyao vya kinidhamu.
Kalenjin,Swahili,kikitebe ak ichek asikenai kole mwoito ano atindionde noto,Alihoji nao ili kupata upande wao wa hadithi.
Kalenjin,Swahili,"Kalabi batishiet uchumi ,komomii batishiet maimukoksei  nyorset ab amitwokik","Aidha kilimo pia huimarisha uchumi, bila kilimo hatutaweza kupata chakula."
Kalenjin,Swahili,Miten  pik che bare pik oret ab mauche,Kuna wanao ua watu njia ya  misitu ya mau
Kalenjin,Swahili,lolongitu karoon kosiir raini,Kesho itakuwa joto zaidi kuliko leo
Kalenjin,Swahili,ibu komachamgei biik ,Haya huleta chuki na hasama baina ya watu.
Kalenjin,Swahili,Chang katwarik ab mpiret che makilipani ,Wachezaji wengi wa mpira hawa lipwi 
Kalenjin,Swahili,okwek tugul ,nyinyi wote
Kalenjin,Swahili,kisakan pakitisiek elfusiek konom ak sisit che ibu robinik bilionisiek bokol somok ak ang'wan che kikiib koba emet age,Alitengeneza pakiti elfu hamsini na nane zenye thamani ya bilioni mia tatu na nne  zilizosafirishwa nchi zingine. 
Kalenjin,Swahili,Aywei momuchi atoretin.,Ninaogopa siwezi kukusaidia.
Kalenjin,Swahili,Kipendi karon Bomet  subui ,Kesho tunaenda Bomet asubui
Kalenjin,Swahili,Ip agetugul eng che mache,Chukua yoyote kati ya hizi unayotaka
Kalenjin,Swahili,Ayay ne sait noto?,Nifanye nini wakati huo huo?
Kalenjin,Swahili,ngatutuk kityo? che ikoene chepto koturis okot to mo makararan?,"Ndio sheria eti,  inayompa msichana ushindi kwa sababu tu yeye ni msichana bali si kwa  sababu ya ubora wake."
Kalenjin,Swahili,ke tebi ak inye ko chamiet ne mapengu, Kuwa nawe ni kujua upendo usioisha.
Kalenjin,Swahili,Mainget Kibet ak Jerop  kit ne tesetai,Kibet na Jerop hawajui kinachoendelea
Kalenjin,Swahili,  Meyoni kole mokechobon ageny chorwenyuu,Walai amini nitaumbwa tena ndugu yangu.
Kalenjin,Swahili,Kenyini ko kenyitab kaberure,mwaka huu ni mwaka wa baraka
Kalenjin,Swahili,Maacham kito ne wekchini ng'al sigikchich,Sijependa jinsi anavyojibisha wazazi wake.
Kalenjin,Swahili, Sukul ko wele kinetee lakook., Shule  ni mahali pa kufunza watoto.
Kalenjin,Swahili,Ak lapkeiye-tab Kipsengwet.,Na yote ambayo hufanya siku iwe sawa.
Kalenjin,Swahili,Kotaben Kibet kiy ne kokisir eng' inatut,Kibet alitazama mchoro ukutani
Kalenjin,Swahili,opirkei ak askarik,Pigana kama askari.
Kalenjin,Swahili,Kooit ingokaiik tugul.,Nimehesabu kuku wote.
Kalenjin,Swahili,mache saet,yahitaji maombi
Kalenjin,Swahili,"asoya ko namet ab malik , asoya eng kibagenge chebo piik ak serikalit","ufisadi ni upokeaji wa mali au hongo katika mashirika ya umma, ya serikali na sekta za kibinafsi."
Kalenjin,Swahili,okwaa keng'alan,njooni tuzungumze
Kalenjin,Swahili,Ripe kandoindet inendent,Yeye ndiye mlinzi wa mhudumu.
Kalenjin,Swahili,Jokofuinyo komie sang nebo panganutik,Jokofu yetu iko nje ya mpangilio
Kalenjin,Swahili,Matinye chepkondok che aale kitabit noto,Sina pesa za kununua kitabu hicho
Kalenjin,Swahili,Chomye ng'ung' kou maat ap asista ye mi koitityet.,Upendo wako ni kama joto la jua wakati wa baridi. 
Kalenjin,Swahili,Koibaibaitech ureryo notok missing',Mchezo huo ulitufurahisha sana.
Kalenjin,Swahili,kiwolune tesetabtai nebo emet butetab kesisiet," kuporomoka kwa kiwango cha uzalishaji, kumepunguza maendeleo nchini "
Kalenjin,Swahili,Kokikimii sukul ko kibwa kandoinik konyoko ker baisiet nenyon,Tulikua shule viongozi walipokuja kuona kazi yetu
Kalenjin,Swahili,"kineywon choto, lembekta buch","aliniekelea hayo, ni uwongo mtupu"
Kalenjin,Swahili,Sigengor kabwatet noto negiyey boishet kogigelu,Kupata suluhisho lililofanya kazi ilikuwa mchakato wa kubahatisha.
Kalenjin,Swahili,Duketab mama cherop konayaat ago oo missing eng komasta nito bo chembulet ,Kwa mama cherop ni duka kubwa sana katika eneo hili la chembulet 
Kalenjin,Swahili,Mabwoti ati kotaiyoni sigikuk ng'alek chotok.,Sidhani wazazi wako wangekubali  mambo hayo.
Kalenjin,Swahili,Alak eng' biik kolin ureryet ab mbiret ko kebet kasarta,Baadhi ya watu hufikiri kwamba kucheza mpira ni kupoteza wakati
Kalenjin,Swahili,Kimnatet ab stimet,Nguvu za umeme
Kalenjin,Swahili,kiarir mising' ya koaroo ale icheru korotik eng' metit,nililia sana nilipomwona akitoa damu kwenye kichwa
Kalenjin,Swahili,Kimainetgei Kip kosoman ago kosiiris,Kip hakuwahi kujifunza kusoma na kuandika
Kalenjin,Swahili,chilchilye ne le ko tinye kababainik che lelach,Kifaranga huyo mpya ni mweupe
Kalenjin,Swahili,kingabwat ole kinye,nikikumbuka kale
Kalenjin,Swahili,Abwoti kwalechin meyai market ,Nilidhani nilikuambia usifanye shida
Kalenjin,Swahili,Kiwa karuchan kocheng rapinik en tukoshek,Mama alienda kutafuta pesa
Kalenjin,Swahili,yautik chemyach,matendo mazuri
Kalenjin,Swahili,"nebo aeng,kotoreti mungaret somanetab eng boorset nebo kokwet ","Pili, masomo haya huimarisha maendeleo ya kiuchumi ya kijamii katika nchi."
Kalenjin,Swahili,kIseret pik  che chang ako mamwae,watu  wengi wanateswa  na hawasemi
Kalenjin,Swahili,ki bokwo toonde nino koitu,Mgeni yule alikua mwoga alipofika
Kalenjin,Swahili,Makiyonchini tibin koba logot,Wasichana hawaruhusiwi kuenda mawindoni
Kalenjin,Swahili,Kikakirat tukuk chot eng kartsait neo,Kifurushi kilikuwa kimefungwa kwa karatasi kubwa
Kalenjin,Swahili,kiilach shati ne lel nebo pambe,Amevaa shati nyeupe ya pamba
Kalenjin,Swahili,"meibwoti kobolchini chichi serindetab kiswaili,Liwazo?","Humkumbuki huyu mtu akimtetesha mhariri wa Kiswahili, Bwana Liwazo?"
Kalenjin,Swahili,kiwo ak mokornatenyin,Alikwenda na mali zake.
Kalenjin,Swahili,koosome tukuchoto mileibich kobunu tupchenyu ne chepto,Niliazima vichekesho hivyo kutoka kwa dada yake
Kalenjin,Swahili,kikinam serik alak chebo kabarastae,Baadhi ya waandishi wetu wa habari wamekamatwa.
Kalenjin,Swahili,kipwa pik che chanhg kopir lewenishet,Kulikuwa na zamu kubwa kwenye uchaguzi wa uchaguzi.
Kalenjin,Swahili,magararan kinyochi lakwet tuguk cheuchoto cheyachen,Ni aibu kumtendea mtoto kikatili hivyo
Kalenjin,Swahili,Kosei laak komi ribset ye tinyo ak tupcheng'wany ne chepto,Watoto wanahisi salama wakiwa na dada yao
Kalenjin,Swahili,Ko oo maat amut kemboi,Jana usiku kulikuwa na joto jingi
Kalenjin,Swahili,kibir simet Mayowe yeki ngotesetai somanetab kutit,Mayowe alipiga simu wakati kipindi cha lughakilipokuwa kikiendelea
Kalenjin,Swahili,Kimiten boyot  nekitieni ako rire,Kuna mzee aliiba akilia.
Kalenjin,Swahili,Itagu guuni memache imi yuu,Unaonekana kama hutaki kuwa hapa
Kalenjin,Swahili,Mi peetuutap ng'olyoot age tugul eng' kururetap kipsengwet.,Kuna wakati wa kila kusudi chini ya mbingu.
Kalenjin,Swahili,Al gazetishek agetug'ul eng' chepchindo,Nunua makala yoyote muhimu haraka
Kalenjin,Swahili,korib chepyosono chito ne imyoni,Mwanamke huyo alimtunza yule mgonjwa.
Kalenjin,Swahili,Nebo somok ko tuguk ab kabatishet ko mie barak korok chutok chebo mswognatet ab kasari,"Tatu, ni vifaa vya ukulima huwa ni ghali mno hasaa zile za kiteknolojia."
Kalenjin,Swahili,Magat ichopot ak orantiwek che lelach kabwatutik che lelach ak kimnatet ne lel,"Lazima uwe tayari kuzuka na mbinu mpya, mawazo mapya, nguvu mpya."
Kalenjin,Swahili,"Kigagigeer kurgotik,makinyoru oret age tugul nekichute orit ","Milango ilikuwa imefungwa hivyo, hatukupata njia yoyote ya kuingia ndani."
Kalenjin,Swahili,Siketuyen kora petut age.,Tutaonana tena siku nyingine.
Kalenjin,Swahili,Chomnyet kou taitab lapkeiyet.,Mapenzi ni kama mwenge wa nuru.
Kalenjin,Swahili,Tinyei sigiryetab chumbek wertonin,Mvulana ana farasi.
Kalenjin,Swahili,ng'ering' robinikab gogoe,pesa ya bibi/ nyanya ni kidogo
Kalenjin,Swahili,Ko po kamanut neo ureroi notok,Mchezo huo ulikuwa wa mafanikio makubwa
Kalenjin,Swahili,kiwo paris kosomonchi tukuk cheuu tienwokik ak musikisiek,Alienda Paris ili kusoma sanaa
Kalenjin,Swahili,kial lokoek chechang' eng' soket.,Alinunua matunda mengi kutoka soko.
Kalenjin,Swahili, achame atindonik che bo kukuoe nyu.,Ninapenda hadithi za babu yangu
Kalenjin,Swahili,Ngatutik che kibisto ngalekab nambaishek ab somok oeng ne mwoe kole chepyosoo eng ooi agetugul ko miten oeng somok,Sheria ambazo zilizua ajenda ya theluji mbili ambayo  ilisema wanawake katika shirika lolote lile lazima wawe theluji mbili.
Kalenjin,Swahili,mito toek oeng' che bwoni rauni,kuna wageni wawili wanakuja leo
Kalenjin,Swahili,Kiyai kanaet nemie nebo sayans,Alifanya ugunduzi muhimu wa kisayansi
Kalenjin,Swahili,Achame aurereni ak kiakik ,Ninafurahia kucheza na mnyama wangu.
Kalenjin,Swahili,Makas kei.,Sikuhisi chochote!
Kalenjin,Swahili,kimurto kole mamwaee lembech kogeny,Aliahidi kwamba hatasema uwongo tena
Kalenjin,Swahili,"ako kora kobiiten kiboitinikcho kerichek cheborei tiong'ik ak kerti,komwa kwondab Muchemi","Pia wafanyikazi wetu hunyunyuzia dawa za kuangamiza wadudu na magugu, anasema Bi."
Kalenjin,Swahili,Kararan mising ngorietab sukul,nguo yangu ya shule inapendeza mno
Kalenjin,Swahili,sis akikaste,nyamaza na uskize
Kalenjin,Swahili,kilyan asimayai Tom kou noe?, kwa nini Tom hakufanya hivyo
Kalenjin,Swahili,Komoswek che tindoi teksosiek kou oratinwek koba kamanut msisng,Mahali ambapo kuna miundo msingi kama vile barabara nzuri
Kalenjin,Swahili,ngetestai kunito komiten ngalek chechang che manguu,tukiendelea hivi kutakuwa na matatizo juu ya shida.
Kalenjin,Swahili,Kisoso kou lakwet,Wananichukulia kama mtoto
Kalenjin,Swahili,Bonwek che chang' koyae chito ko geer che chang',Kutembea kwingi ndio kuona mengi
Kalenjin,Swahili,kechi chamait  ketinye orokenet akobo borye nebo atkai tugul eng kanetik chemobo murot katam nebo kong asis,"""Kama chama tunasikitikia uvamizi wa mara kwa mara dhidi ya walimu ambao si wenyeji wa Kaskazini Mashariki."
Kalenjin,Swahili,Kikokon oratinwek che yachen kokemongkis minutik ,Barabara mbovu imesababisha mazao kuharibika shambani
Kalenjin,Swahili,Kitoret kanyointet ne muren ye kingosiikishe, Alihudumiwa na nesi mwanaume alipokuwa anajifungua.
Kalenjin,Swahili, Katunisienyo koek ne kikonyitikei chamanenyu,Ndoa yetu iwe ya kuheshimiana mpenzi wangu
Kalenjin,Swahili,kany kekany lokoiwek sikeroo kele mokuyaak nee,Wacha tusubiri habari na tuone tukio hilo.
Kalenjin,Swahili,Wiseek che kionei boskilii eng lekemee koboiboi ochei.,Mchezo wa kukimbiza baiskeli milimani ni wa kusisimua.
Kalenjin,Swahili, Likisoit ne manyoruu chii eng kaa.,Likizo ambazo hawakupatikana  nyumbani.
Kalenjin,Swahili,Kiinget Asisi ngalalanato,Asisis aliamshwa na mazungumzo yao.
Kalenjin,Swahili, Mamoche kosirto kiy age tugul.,Hawakutaka lolote  liwapite.
Kalenjin,Swahili,kimakchin ko nget eng ole kinyaise eng wikit komugul,Lazima akae hospitalini kwa wiki
Kalenjin,Swahili,momuitochini keyoon kou lakwa,Siwezi kuvumilia kutendewa kama mtoto
Kalenjin,Swahili,ne aye kasit eng duket ab vitabushek chobo somanet ko inetishe, anayehudumu katika duka la vitabu la tusome ni mwalimu. 
Kalenjin,Swahili,Kimeto moet alamet eng eunnyi,Jeraha liliacha kovu kwenye mkono wake
Kalenjin,Swahili,Kiite au kongway asigeurerense,Tunafika lini kwao tukacheze
Kalenjin,Swahili,Eng' kipakenge opwone tukul konyon.,"Kwa ujumla, nyote mtakuja kwetu."
Kalenjin,Swahili,kikitoror mung'aret nebo mokore.,Biashara tajiri alifilisika.
Kalenjin,Swahili, Rashid okoy inye somanee ne bo Udaktari ne keibu ial ngwek,Rashid nawe shahada yako ya udakitari uliamua kuileta kwangu  kununua mboga?
Kalenjin,Swahili,momii keriree eng cherirekee eng ngweny,Hakuna hururma kwa wanaojihurumia duniani.
Kalenjin,Swahili,ngo neu inye   iman ooh ,Nani  kama  wewe 
Kalenjin,Swahili,Kimanda moiyet nebo kandoindet nywani komi polatet,Tumbo lilimuuma kiongozi huyo katika harakati za siasa
Kalenjin,Swahili,Kikwei kantointet ab emet biik taman ak oeng.,Rais aliteua wanajopo kumi na wawili.
Kalenjin,Swahili,Ni ko ya kakekoi kasarta koba ole kisomonen.,Hii ni baada ya kupewa muda waende  maktabani    
Kalenjin,Swahili,Ngiro eng akwek neechame missing?,Ni yupi kati yetu unayempenda zaidi?
Kalenjin,Swahili,makimuch kekirinda kerirei,Hatukuweza kujizuia kumuhurumia
Kalenjin,Swahili,"Chanchinigei ochei,sigoyae boisiet ago giligei ","Ana matamanio, kwa hivyo anafanya kazi kwa bidii"
Kalenjin,Swahili,Achame apai sesennyu ama amisye.,Ningependelea kulisha mbwa wangu kabla ya kula
Kalenjin,Swahili,makimwowon kele kibendii ano,Sikuambiwa tunakwenda wapi
Kalenjin,Swahili,Kikerchi chorindet lakwet kot orit ,Mwizi alimfungia mtoto chumbani
Kalenjin,Swahili,Amache kemwoiwo komie akamche kemwoiwo nguni,Nataka maelezo na nataka sasa
Kalenjin,Swahili,paru kole namet ab asoya ko kokwo ngweny eng emet ab kenya,Inadhihirika kuwa Kenya imedorora katika vita dhidi ya ufisadi. 
Kalenjin,Swahili,kikikeree koinekee nemuch komwaa imanda,Yeye nditye alitegemewa kutoa ukweli.
Kalenjin,Swahili,Wiy eng boiboiyet eng sobet ,Safiri kwa furaha katika maisha.
Kalenjin,Swahili,Koubarasta kole bistoi boisiet Tom amut,Tom alitangaza kujiuzulu jana
Kalenjin,Swahili,nyoljiin iyai kiit agetugul nemwoun kameng'uny,Lazima ufanye chochote mama yako anakuambia.
Kalenjin,Swahili,Agoi iting'doi kote ne anyiny asimuch ialde tuguk kuk,Lazima uwe na lugha nzuri ili uweze kuuza bidhaa zako
Kalenjin,Swahili,kipendi olivein keyal lokoek karun ,Tunaenda Olivein kununua Matunda
Kalenjin,Swahili,Kenyini ko ingiro? ,Huu ni mwaka gani?
Kalenjin,Swahili,chomei ku rotyini tooek che chang' townitab Mombasa,Watalii upenda kuzuru sana mji wa mombasa
Kalenjin,Swahili,omioni chichi momeche ng'al chechang,Ninaumwa bwana sitaki kusumbuliwa
Kalenjin,Swahili,bendi ku urerensot lagok ya kilal asista,Jua likiwaka watoto huenda kucheza
Kalenjin,Swahili,Yoei bich somanet kongomekitu eng boisionik che istoi kabwatutik cheyachen cheu chorset,Masomo haya huwafanya watu kuwa wabunifu katika kazi mbalimbali ambazo hupunguza fikira potovu kama vile uhalifu wizi na ubakaji.
Kalenjin,Swahili,Istoenkei pananda.,Epuka umaskini.
Kalenjin,Swahili,koilach miwani che chiik akotoi kosoman,Akavaa miwani yake na kuanza kusoma
Kalenjin,Swahili,kokitach chepto eng' emetab Kenya,Huyo msichana alipokelewa nchini kenya
Kalenjin,Swahili,Iborjin ak koboisiechin olikwak eng chomyiet,Inashughulikia wateja wake kwa upendo
Kalenjin,Swahili,Komwaa kole keyatchi chito noto nikikakiker,Akawaamuru wafungue mfungwa huyo
Kalenjin,Swahili,chamiet nyo ko u pek chebo ainet, Mapenzi yetu ni kama maji safi ya chemchemi.
Kalenjin,Swahili,Tos pi iman ng'alechu?,"Je,maneno haya ni ya kweli?"
Kalenjin,Swahili,"Kora koreu nyumnyumindo eng boisyetab oratinweekab kebeberweek ang'wan, kekonor garisyek.","Pia huleta unafuu kwa utumiaji wa mapita ya gari Nne, magari kuwekwa."
Kalenjin,Swahili,"eng kasarta ege,(leaf rust) koyoei sokek konyoolulyo","kwa wakati mwingine,(leaf rust) hufanya matawi kunyauka"
Kalenjin,Swahili,Metuye boiboiyet ak mungaret,Kamwe usichanganye biashara na raha
Kalenjin,Swahili,Yae poisyet tupchennyu eng' yun,Ndugu yangu anafanya kazi pale
Kalenjin,Swahili,Mitei ketik che terchin eng ngwony nebo tulwet ,Kuna miti kadhaa chini ya kilima.
Kalenjin,Swahili,Achamin eng' oret ne makoi mwa ng'alek, Nakupenda kwa njia ambayo maneno hayawezi kuelezea. 
Kalenjin,Swahili,Betut ab boiboiyet ra.,Leo ni siku ya furaha.
Kalenjin,Swahili,Kiibuch Kijasiri rirek akorori,Kijasiri alifuta machozi akacheka.
Kalenjin,Swahili,Magaat kotar boisietab gaa raini,Lazima amalize kazi yake ya nyumbani leo
